X,Y,tld,domain,lat,lon
-0.135295,51.515675,london,cobalt,51.515675,-0.135295
-0.135295,51.515675,london,cobaltrecruitment,51.515675,-0.135295
-0.094925,51.515674,london,milbank,51.515674,-0.094925
-0.094925,51.515674,london,alcentra,51.515674,-0.094925
-0.163372,51.515669,london,ccgrouppr,51.515669,-0.163372
-0.193264,51.515665,london,samplesales,51.515665,-0.193264
-0.193264,51.515665,london,hampdenandco,51.515665,-0.193264
-0.193264,51.515665,london,whiteleys,51.515665,-0.193264
-0.193264,51.515665,london,afterparty,51.515665,-0.193264
-0.193264,51.515665,london,clubnight,51.515665,-0.193264
-0.193264,51.515665,london,availablelady,51.515665,-0.193264
-0.193264,51.515665,london,angelinvestment,51.515665,-0.193264
-0.193264,51.515665,london,iplayer,51.515665,-0.193264
-0.193264,51.515665,london,techcityuk,51.515665,-0.193264
-0.193264,51.515665,london,foreigninvestment,51.515665,-0.193264
-0.193264,51.515665,london,audition,51.515665,-0.193264
-0.193264,51.515665,london,angelinvestor,51.515665,-0.193264
-0.193264,51.515665,london,tories,51.515665,-0.193264
-0.047838,51.515664,london,imin,51.515664,-0.047838
-0.180048,51.515659,london,svass,51.515659,-0.180048
-0.076319,51.515658,london,loves,51.515658,-0.076319
-0.086177,51.515657,london,eip,51.515657,-0.086177
-0.095892,51.515645,london,thegoldsmiths,51.515645,-0.095892
-0.095892,51.515645,london,thegoldsmithscompany,51.515645,-0.095892
-0.095892,51.515645,london,hallmarking,51.515645,-0.095892
-0.095892,51.515645,london,goldsmithsdirectory,51.515645,-0.095892
-0.095892,51.515645,london,theassayoffice,51.515645,-0.095892
-0.095892,51.515645,london,goldsmithsfair,51.515645,-0.095892
-0.095892,51.515645,london,assayoffice,51.515645,-0.095892
-0.158271,51.515643,london,condici,51.515643,-0.158271
-0.158271,51.515643,london,johncharles,51.515643,-0.158271
-0.158271,51.515643,london,hatshop,51.515643,-0.158271
-0.158271,51.515643,london,ianstuart,51.515643,-0.158271
-0.158271,51.515643,london,hatshops,51.515643,-0.158271
-0.158271,51.515643,london,motherofthegroom,51.515643,-0.158271
-0.158271,51.515643,london,motherofthebride,51.515643,-0.158271
0.064928,51.515639,london,decadence,51.515639,0.064928
0.102602,51.515608,london,breakdownrecovery,51.515608,0.102602
0.102602,51.515608,london,heavyrecovery,51.515608,0.102602
0.102602,51.515608,london,tachocentre,51.515608,0.102602
-0.131565,51.515607,london,donaldsoncreative,51.515607,-0.131565
-0.181462,51.5156,london,medicalschoolforchildren,51.5156,-0.181462
-0.181462,51.5156,london,thetransformers,51.5156,-0.181462
-0.417309,51.515584,london,closeupmedia,51.515584,-0.417309
-0.417309,51.515584,london,justdo,51.515584,-0.417309
-0.120699,51.515577,london,party,51.515577,-0.120699
-0.087853,51.515568,london,fttc,51.515568,-0.087853
-0.087853,51.515568,london,etherexpress,51.515568,-0.087853
-0.087853,51.515568,london,1-cloud,51.515568,-0.087853
-0.087853,51.515568,london,ethernetanywhere,51.515568,-0.087853
-0.087853,51.515568,london,confidentcloud,51.515568,-0.087853
-0.087853,51.515568,london,etherneteverywhere,51.515568,-0.087853
-0.087853,51.515568,london,fttp,51.515568,-0.087853
-0.087853,51.515568,london,gea,51.515568,-0.087853
-0.087853,51.515568,london,fibreexpress,51.515568,-0.087853
-0.087853,51.515568,london,fttb,51.515568,-0.087853
-0.087853,51.515568,london,eofttc,51.515568,-0.087853
-0.087853,51.515568,london,fibreoptic,51.515568,-0.087853
-0.087853,51.515568,london,gigaspeed,51.515568,-0.087853
-0.088444,51.515559,london,compliancerecruitment,51.515559,-0.088444
-0.088444,51.515559,london,compliancesearch,51.515559,-0.088444
-0.088444,51.515559,london,fidessearch,51.515559,-0.088444
-0.129319,51.515553,london,fibreinternet,51.515553,-0.129319
-0.191827,51.515553,london,planetorganic,51.515553,-0.191827
-0.129319,51.515553,london,fibre,51.515553,-0.129319
-0.152451,51.515551,london,sandaire,51.515551,-0.152451
-0.108781,51.515547,london,paypal,51.515547,-0.108781
-0.079351,51.515528,london,dtsquared,51.515528,-0.079351
-0.096733,51.515523,london,cclaw,51.515523,-0.096733
-0.077751,51.51552,london,processserver,51.51552,-0.077751
-0.077751,51.51552,london,newmodels,51.51552,-0.077751
-0.077751,51.51552,london,applytomodel,51.51552,-0.077751
-0.077751,51.51552,london,startmodeling,51.51552,-0.077751
-0.302056,51.515519,london,thrivekitchen,51.515519,-0.302056
-0.161259,51.515519,london,rundellandbridge,51.515519,-0.161259
-0.158953,51.515518,london,regtech,51.515518,-0.158953
-0.111186271,51.51550805,london,nqpllp,51.51550805,-0.111186271
-0.067562,51.515505,london,abacuslawcosts,51.515505,-0.067562
-0.067562,51.515505,london,silverlegs,51.515505,-0.067562
-0.067562,51.515505,london,bespoketailoring,51.515505,-0.067562
-0.08728026,51.51550445,london,mbmedical,51.51550445,-0.08728026
-0.08728026,51.51550445,london,consort,51.51550445,-0.08728026
-0.08728026,51.51550445,london,mblegal,51.51550445,-0.08728026
-0.08728026,51.51550445,london,mbleisure,51.51550445,-0.08728026
-0.08728026,51.51550445,london,theconsortgroup,51.51550445,-0.08728026
-0.08728026,51.51550445,london,square1bespoke,51.51550445,-0.08728026
-0.137335,51.515501,london,shoreditchhotel,51.515501,-0.137335
-0.137335,51.515501,london,thebentleyhotel,51.515501,-0.137335
-0.137335,51.515501,london,theshoreditchhotel,51.515501,-0.137335
-0.137335,51.515501,london,bluecoast,51.515501,-0.137335
-0.137335,51.515501,london,washingtonmayfair,51.515501,-0.137335
-0.18961,51.515492,london,nashipharmacy,51.515492,-0.18961
-0.18961,51.515492,london,khansrestaurant,51.515492,-0.18961
-0.1374681,51.5154826,london,courthouse,51.5154826,-0.1374681
-0.096245,51.51548,london,savillenotaries,51.51548,-0.096245
-0.096245,51.51548,london,vermilionsoftware,51.51548,-0.096245
-0.096245,51.51548,london,vermilion,51.51548,-0.096245
-0.205594,51.515477,london,strawberryfields-nursery,51.515477,-0.205594
-0.205594,51.515477,london,strawberryfields,51.515477,-0.205594
-0.229778,51.515476,london,sarahhoughton,51.515476,-0.229778
-0.163884,51.51547,london,crockersfolly,51.51547,-0.163884
-0.163884,51.51547,london,maroushexpress,51.51547,-0.163884
-0.163884,51.51547,london,maroushacademy,51.51547,-0.163884
-0.163884,51.51547,london,ranoush,51.51547,-0.163884
-0.163884,51.51547,london,randa,51.51547,-0.163884
-0.194814,51.515464,london,carpetsandrugs,51.515464,-0.194814
-0.063413,51.515464,london,creativeinstitute,51.515464,-0.063413
-0.1316253,51.5154594,london,mad-about-design,51.5154594,-0.1316253
-0.1316253,51.5154594,london,sohosound,51.5154594,-0.1316253
-0.1316253,51.5154594,london,georgevilletv,51.5154594,-0.1316253
-0.1316253,51.5154594,london,capturelove,51.5154594,-0.1316253
-0.178052,51.515457,london,tackleway,51.515457,-0.178052
-0.164216,51.515457,london,amar,51.515457,-0.164216
-0.124725,51.515453,london,cranialosteopaths,51.515453,-0.124725
-0.124725,51.515453,london,maidai,51.515453,-0.124725
-0.135766,51.515449,london,londonphysio,51.515449,-0.135766
-0.015145,51.515448,london,sterlingdevere,51.515448,-0.015145
-0.015145,51.515448,london,guaranteedrent,51.515448,-0.015145
-0.090827,51.515445,london,syntheo,51.515445,-0.090827
-0.083001,51.515444,london,brit,51.515444,-0.083001
-0.083001,51.515444,london,britinsurance,51.515444,-0.083001
-0.060315,51.51543,london,kaski,51.51543,-0.060315
-0.085879,51.5154214,london,healyhunt,51.5154214,-0.085879
-0.214619,51.515417,london,sarahcollison,51.515417,-0.214619
-0.1419913,51.5153943,london,viptech,51.5153943,-0.1419913
-0.1419913,51.5153943,london,macclinic,51.5153943,-0.1419913
-0.174509,51.515393,london,oliverssteakhouse,51.515393,-0.174509
-0.193361,51.515388,london,asperity,51.515388,-0.193361
-0.193361,51.515388,london,domusnova,51.515388,-0.193361
-0.193361,51.515388,london,rewardgateway,51.515388,-0.193361
-0.149143,51.515382,london,philharmonic,51.515382,-0.149143
-0.34234898,51.5153738,london,kutay,51.5153738,-0.34234898
-0.029619,51.515368,london,itcrowd,51.515368,-0.029619
-0.0933457,51.5153659,london,talentco,51.5153659,-0.0933457
-0.151768,51.515351,london,hardlyever,51.515351,-0.151768
-0.151768,51.515351,london,h-e-w-i,51.515351,-0.151768
-0.151768,51.515351,london,hedi,51.515351,-0.151768
-0.151768,51.515351,london,hardly,51.515351,-0.151768
-0.151768,51.515351,london,hardlyeverdoneit,51.515351,-0.151768
-0.151768,51.515351,london,hewi,51.515351,-0.151768
-0.160228,51.51535,london,islingtoninn,51.51535,-0.160228
-0.160228,51.51535,london,rosecourthotel,51.51535,-0.160228
-0.123778,51.515348,london,itis,51.515348,-0.123778
-0.123778,51.515348,london,its-uk,51.515348,-0.123778
-0.138969,51.515347,london,progressproductions,51.515347,-0.138969
-0.138969,51.515347,london,progress,51.515347,-0.138969
-0.2491875,51.5153427,london,accommodationservices,51.5153427,-0.2491875
-0.197096,51.515337,london,sashwindow,51.515337,-0.197096
-0.207375,51.5153319,london,industryworks,51.5153319,-0.207375
-0.090442,51.515331,london,citygolfclubs,51.515331,-0.090442
-0.090442,51.515331,london,citygolf,51.515331,-0.090442
-0.090442,51.515331,london,citygolfclub,51.515331,-0.090442
-0.151774383,51.51531745,london,hardlyeverheardit,51.51531745,-0.151774383
-0.151774383,51.51531745,london,hardlystreet,51.51531745,-0.151774383
-0.151774383,51.51531745,london,hardlycashmachine,51.51531745,-0.151774383
-0.126216,51.515315,london,financial-advisor,51.515315,-0.126216
-0.126216,51.515315,london,washing-machine,51.515315,-0.126216
-0.126216,51.515315,london,hotel-rooms,51.515315,-0.126216
-0.126216,51.515315,london,white-goods,51.515315,-0.126216
-0.126216,51.515315,london,garden-center,51.515315,-0.126216
-0.126216,51.515315,london,escort-service,51.515315,-0.126216
-0.126216,51.515315,london,translationagencies,51.515315,-0.126216
-0.126216,51.515315,london,translation-agencies,51.515315,-0.126216
-0.126216,51.515315,london,rent-a-car,51.515315,-0.126216
-0.126216,51.515315,london,gardencenter,51.515315,-0.126216
-0.478974,51.515312,london,36property,51.515312,-0.478974
-0.17323,51.51531,london,castletonhotel,51.51531,-0.17323
-0.084102,51.5153,london,rpike,51.5153,-0.084102
-0.084102,51.5153,london,toxic,51.5153,-0.084102
-0.084102,51.5153,london,emr,51.5153,-0.084102
-0.084102,51.5153,london,risewell,51.5153,-0.084102
-0.084102,51.5153,london,ralphpike,51.5153,-0.084102
-0.084102,51.5153,london,ukclouddrive,51.5153,-0.084102
-0.084102,51.5153,london,lillie,51.5153,-0.084102
-0.084102,51.5153,london,affinityllp,51.5153,-0.084102
-0.084102,51.5153,london,logonpc,51.5153,-0.084102
-0.084102,51.5153,london,londonoffplan,51.5153,-0.084102
-0.084102,51.5153,london,petesplace,51.5153,-0.084102
-0.084102,51.5153,london,affinityship,51.5153,-0.084102
-0.084102,51.5153,london,photini,51.5153,-0.084102
-0.084102,51.5153,london,tiande,51.5153,-0.084102
-0.084102,51.5153,london,bathe,51.5153,-0.084102
-0.084102,51.5153,london,baths,51.5153,-0.084102
-0.084102,51.5153,london,medicalozone,51.5153,-0.084102
-0.084102,51.5153,london,youraccountsdepartment,51.5153,-0.084102
-0.084102,51.5153,london,assetbase,51.5153,-0.084102
-0.084102,51.5153,london,amie,51.5153,-0.084102
-0.084102,51.5153,london,everybodyout,51.5153,-0.084102
-0.084102,51.5153,london,pclogon,51.5153,-0.084102
-0.084102,51.5153,london,butters,51.5153,-0.084102
-0.084102,51.5153,london,wash,51.5153,-0.084102
-0.084102,51.5153,london,sir,51.5153,-0.084102
-0.084102,51.5153,london,eventsearch,51.5153,-0.084102
-0.084102,51.5153,london,hattonmetalcraft,51.5153,-0.084102
-0.084102,51.5153,london,businessforschools,51.5153,-0.084102
-0.084102,51.5153,london,bo-bo,51.5153,-0.084102
-0.084102,51.5153,london,affinityshipping,51.5153,-0.084102
-0.084102,51.5153,london,klosett,51.5153,-0.084102
-0.084102,51.5153,london,universitycourses,51.5153,-0.084102
-0.084102,51.5153,london,tregunna,51.5153,-0.084102
-0.091943,51.515293,london,integroaccounting,51.515293,-0.091943
-0.091943,51.515293,london,itas,51.515293,-0.091943
-0.091943,51.515293,london,contractoraccountants,51.515293,-0.091943
-0.121668578,51.5152837,london,therefinerybars,51.5152837,-0.121668578
-0.121668578,51.5152837,london,texture-restaurant,51.5152837,-0.121668578
-0.146885,51.515283,london,carterjonas,51.515283,-0.146885
-0.0586116,51.5152757,london,chocolatebouquets,51.5152757,-0.0586116
0.050007,51.515263,london,igroup,51.515263,0.050007
0.050007,51.515263,london,elevate247,51.515263,0.050007
-0.420477,51.515249,london,interiorarchitecture,51.515249,-0.420477
-0.420477,51.515249,london,architecturaldesign,51.515249,-0.420477
-0.420477,51.515249,london,architectural-design,51.515249,-0.420477
-0.420477,51.515249,london,interior-architecture,51.515249,-0.420477
-0.085661,51.515235,london,redingtoniris,51.515235,-0.085661
-0.085661,51.515235,london,redington,51.515235,-0.085661
-0.085661,51.515235,london,mallowstreet,51.515235,-0.085661
-0.0749475,51.5152274,berlin,redsofa,51.5152274,-0.0749475
-0.126104,51.515223,london,scottbrownriggplanningunit,51.515223,-0.126104
-0.126104,51.515223,london,planningunit,51.515223,-0.126104
-0.126104,51.515223,london,theplanningunit,51.515223,-0.126104
-0.157841,51.515213,london,thepantechnicon,51.515213,-0.157841
-0.157841,51.515213,london,advertisehere,51.515213,-0.157841
-0.157841,51.515213,london,theflaxman,51.515213,-0.157841
-0.157841,51.515213,london,flaxman,51.515213,-0.157841
-0.157841,51.515213,london,openhouse,51.515213,-0.157841
-0.157841,51.515213,london,lighterman,51.515213,-0.157841
-0.157841,51.515213,london,percyandfounders,51.515213,-0.157841
-0.157841,51.515213,london,redhousetavern,51.515213,-0.157841
-0.157841,51.515213,london,pandf,51.515213,-0.157841
-0.157841,51.515213,london,northstarcentrepoint,51.515213,-0.157841
-0.157841,51.515213,london,open-house,51.515213,-0.157841
-0.157841,51.515213,london,thethomascubitt,51.515213,-0.157841
-0.157841,51.515213,london,theorange,51.515213,-0.157841
-0.157841,51.515213,london,thelighterman,51.515213,-0.157841
-0.157841,51.515213,london,thegrazinggoat,51.515213,-0.157841
-0.140474,51.515209,london,byte,51.515209,-0.140474
-0.0883819,51.5152043,london,cenkos,51.5152043,-0.0883819
-0.089237,51.515195,london,cazenovecapital,51.515195,-0.089237
-0.1410572,51.5151853,london,leopoldfarmer,51.5151853,-0.1410572
-0.121148,51.515171,london,masoniccharitableserviceslimited,51.515171,-0.121148
-0.121148,51.515171,london,masonic-charitable-services-limited,51.515171,-0.121148
-0.121148,51.515171,london,masoniccharitableservices,51.515171,-0.121148
-0.121148,51.515171,london,grand-charity,51.515171,-0.121148
-0.121148,51.515171,london,masonic-charitable-services,51.515171,-0.121148
-0.121148,51.515171,london,masonic-charitable-services-ltd,51.515171,-0.121148
-0.121148,51.515171,london,masoniccharitableservicesltd,51.515171,-0.121148
-0.121148,51.515171,london,grandcharity,51.515171,-0.121148
-0.079957,51.515169,london,metrodental,51.515169,-0.079957
-0.158448,51.515169,london,rosebeauty,51.515169,-0.158448
-0.158448,51.515169,london,beautyrose,51.515169,-0.158448
-0.083883376,51.51516815,london,tower42,51.51516815,-0.083883376
-0.426461,51.515167,london,prodrain,51.515167,-0.426461
-0.149066,51.515165,london,philanthropycompany,51.515165,-0.149066
-0.149066,51.515165,london,rmhsolutions,51.515165,-0.149066
-0.149066,51.515165,london,itlaw,51.515165,-0.149066
-0.149066,51.515165,london,technologylawalliance,51.515165,-0.149066
-0.109229,51.515159,london,twobirds,51.515159,-0.109229
-0.109229,51.515159,london,2birds,51.515159,-0.109229
-0.109229,51.515159,london,birdandbird,51.515159,-0.109229
-0.11266636,51.5151567,london,wildy,51.5151567,-0.11266636
-0.205174,51.515156,london,findthebluedoor,51.515156,-0.205174
-0.205174,51.515156,london,findthebanksy,51.515156,-0.205174
-0.157887538,51.5151557,london,openhouses,51.5151557,-0.157887538
-0.157887538,51.5151557,london,cubitthouse,51.5151557,-0.157887538
-0.121913,51.515147,london,refinerybars,51.515147,-0.121913
-0.121913,51.515147,london,villagefloristwimbledon,51.515147,-0.121913
-0.121913,51.515147,london,whiterteeth,51.515147,-0.121913
-0.121913,51.515147,london,celebritydentist,51.515147,-0.121913
-0.121913,51.515147,london,freshbreath,51.515147,-0.121913
-0.121913,51.515147,london,1960s,51.515147,-0.121913
-0.121913,51.515147,london,aestheticdentistry,51.515147,-0.121913
-0.121913,51.515147,london,burgershack,51.515147,-0.121913
-0.121913,51.515147,london,theanthologistbars,51.515147,-0.121913
-0.121913,51.515147,london,2850,51.515147,-0.121913
-0.121913,51.515147,london,pedlerpeckhamrye,51.515147,-0.121913
-0.121913,51.515147,london,londoncosmeticdentistry,51.515147,-0.121913
-0.121913,51.515147,london,theharbingerbar,51.515147,-0.121913
-0.121913,51.515147,london,perfectsmile,51.515147,-0.121913
-0.1620417,51.5151381,london,therapyroomtorent,51.5151381,-0.1620417
-0.169677,51.515138,london,walton,51.515138,-0.169677
-0.1549388,51.5151203,london,altoapartments,51.5151203,-0.1549388
-0.096764,51.515119,london,stifel,51.515119,-0.096764
-0.096764,51.515119,london,orielsecurities,51.515119,-0.096764
-0.1593875,51.5151156,london,rosecourt,51.5151156,-0.1593875
-0.066786,51.515115,london,pronunciation,51.515115,-0.066786
-0.155006617,51.5151062,london,wembleypark,51.5151062,-0.155006617
-0.155006617,51.5151062,london,londondesigneroutlet,51.5151062,-0.155006617
-0.155006,51.515106,london,modawembleypark,51.515106,-0.155006
-0.155006,51.515106,london,moda-apartments,51.515106,-0.155006
-0.155006,51.515106,london,carexport,51.515106,-0.155006
-0.155006,51.515106,london,quintain,51.515106,-0.155006
-0.155006,51.515106,london,city-studios,51.515106,-0.155006
-0.155006,51.515106,london,teepee,51.515106,-0.155006
-0.155006,51.515106,london,brummellsof,51.515106,-0.155006
-0.155006,51.515106,london,designeroutlet,51.515106,-0.155006
-0.155006,51.515106,london,carexports,51.515106,-0.155006
-0.155006,51.515106,london,wembleyevents,51.515106,-0.155006
-0.155006,51.515106,london,destinationwembley,51.515106,-0.155006
-0.155006,51.515106,london,tipi,51.515106,-0.155006
-0.155006,51.515106,london,visitwembley,51.515106,-0.155006
-0.155006,51.515106,london,moda-wembleypark,51.515106,-0.155006
-0.155006,51.515106,london,brummells,51.515106,-0.155006
-0.155006,51.515106,london,modaapartments,51.515106,-0.155006
-0.155006,51.515106,london,man,51.515106,-0.155006
-0.155006,51.515106,london,taxfreecars,51.515106,-0.155006
-0.130404,51.515103,london,harbourandjones,51.515103,-0.130404
-0.130404,51.515103,london,harbourandjonesevents,51.515103,-0.130404
-0.190504,51.515101,london,executivecoach,51.515101,-0.190504
-0.190504,51.515101,london,brownbetty,51.515101,-0.190504
-0.18288,51.5151,london,likaguide,51.5151,-0.18288
-0.128934,51.515097,london,braggs,51.515097,-0.128934
-0.082093,51.515087,london,magny,51.515087,-0.082093
-0.124049,51.515082,london,goodvibes,51.515082,-0.124049
-0.124049,51.515082,london,goodvibesyoga,51.515082,-0.124049
-0.124049,51.515082,london,goodvibesfitness,51.515082,-0.124049
-0.135132,51.515079,london,yamahamusic,51.515079,-0.135132
-0.094085,51.515076,london,alfasystems,51.515076,-0.094085
-0.094085,51.515076,london,chp,51.515076,-0.094085
-0.075911,51.515076,london,principia,51.515076,-0.075911
-0.094085,51.515076,london,sackers,51.515076,-0.094085
-0.075911,51.515076,london,principia-underwriting,51.515076,-0.075911
-0.094085,51.515076,london,chpconsulting,51.515076,-0.094085
-0.129598,51.515072,london,fourthchair,51.515072,-0.129598
-0.129598,51.515072,london,thefourthchair,51.515072,-0.129598
-0.131155,51.51507,london,outernet,51.51507,-0.131155
-0.047201,51.515069,london,wallflower,51.515069,-0.047201
-0.202425,51.51506,london,shot,51.51506,-0.202425
-0.218582,51.515054,london,gingernutdesigns,51.515054,-0.218582
-0.129671,51.515046,london,shaftesburyguitars,51.515046,-0.129671
-0.171886,51.515046,london,naturalhealth,51.515046,-0.171886
-0.129671,51.515046,london,rosemorris,51.515046,-0.129671
-0.158554,51.515044,london,125shaftesburyavenue,51.515044,-0.158554
-0.158554,51.515044,london,centrepointlondon,51.515044,-0.158554
-0.158554,51.515044,london,centrepoint,51.515044,-0.158554
-0.158554,51.515044,london,marblearchplace,51.515044,-0.158554
-0.158554,51.515044,london,466-490edgwareroad,51.515044,-0.158554
-0.158554,51.515044,london,centrepointblog,51.515044,-0.158554
-0.158554,51.515044,london,tcrlondon,51.515044,-0.158554
-0.158554,51.515044,london,almacantar,51.515044,-0.158554
-0.158554,51.515044,london,caahouse,51.515044,-0.158554
-0.082672,51.515043,london,thomasexchange,51.515043,-0.082672
-0.134482,51.5150323,london,realitygaming,51.5150323,-0.134482
-0.135466,51.51503,london,w1nderland,51.51503,-0.135466
-0.086823,51.515029,london,mbfinancial,51.515029,-0.086823
-0.086823,51.515029,london,opendata,51.515029,-0.086823
-0.086823,51.515029,london,mbfashion,51.515029,-0.086823
-0.086823,51.515029,london,mbsoftware,51.515029,-0.086823
-0.086823,51.515029,london,computerhelp,51.515029,-0.086823
-0.086823,51.515029,london,imagefast,51.515029,-0.086823
-0.086823,51.515029,london,mbconsulting,51.515029,-0.086823
-0.086823,51.515029,london,square-1,51.515029,-0.086823
-0.086823,51.515029,london,mbgroup,51.515029,-0.086823
-0.086823,51.515029,london,consortgroup,51.515029,-0.086823
-0.086823,51.515029,london,mbrm,51.515029,-0.086823
-0.086823,51.515029,london,square1,51.515029,-0.086823
-0.086823,51.515029,london,mbharleystreet,51.515029,-0.086823
-0.086823,51.515029,london,bridgingfinance,51.515029,-0.086823
-0.086823,51.515029,london,houseofmb,51.515029,-0.086823
-0.086823,51.515029,london,contractormortgage,51.515029,-0.086823
-0.086823,51.515029,london,footprint,51.515029,-0.086823
-0.125723,51.515028,london,catdogfish,51.515028,-0.125723
-0.081116,51.515026,london,travellers,51.515026,-0.081116
-0.081116,51.515026,london,travelers,51.515026,-0.081116
-0.312076,51.515025,london,sunandscent,51.515025,-0.312076
-0.312076,51.515025,london,buylocal,51.515025,-0.312076
-0.312076,51.515025,london,beanice,51.515025,-0.312076
-0.312076,51.515025,london,operaopera,51.515025,-0.312076
-0.312076,51.515025,london,harpers,51.515025,-0.312076
-0.312076,51.515025,london,arunahluwalia,51.515025,-0.312076
-0.312076,51.515025,london,ahluwalia,51.515025,-0.312076
-0.1096055,51.5150212,london,alcoveunits,51.5150212,-0.1096055
-0.1555013,51.5150204,london,12aupperberkeleystreet,51.5150204,-0.1555013
-0.123244,51.515015,london,thesunpub,51.515015,-0.123244
-0.104133,51.515014,london,btginternational,51.515014,-0.104133
-0.104133,51.515014,london,btginterventionalmedicine,51.515014,-0.104133
-0.104133,51.515014,london,btgplc,51.515014,-0.104133
-0.104133,51.515014,london,speedtest,51.515014,-0.104133
-0.104133,51.515014,london,btg,51.515014,-0.104133
-0.030081,51.515007,london,another-designer,51.515007,-0.030081
-0.063893,51.515004,london,bartsheartcentre,51.515004,-0.063893
-0.063893,51.515004,london,libc,51.515004,-0.063893
-0.063893,51.515004,london,bartshealth,51.515004,-0.063893
-0.058301,51.515001,london,traynorstrimmings,51.515001,-0.058301
-0.058301,51.515001,london,traynors,51.515001,-0.058301
-0.179296,51.514991,london,conservativemp,51.514991,-0.179296
-0.179296,51.514991,london,independentschools,51.514991,-0.179296
-0.179296,51.514991,london,rejuvanutrition,51.514991,-0.179296
-0.179296,51.514991,london,artdealer,51.514991,-0.179296
-0.179296,51.514991,london,rejuva,51.514991,-0.179296
-0.179296,51.514991,london,sinless,51.514991,-0.179296
-0.179296,51.514991,london,onthetown,51.514991,-0.179296
-0.179296,51.514991,london,naturessunshine,51.514991,-0.179296
-0.179296,51.514991,london,viv,51.514991,-0.179296
-0.179296,51.514991,london,viviennetalsmat,51.514991,-0.179296
-0.179296,51.514991,london,vivienne,51.514991,-0.179296
-0.179296,51.514991,london,torymp,51.514991,-0.179296
-0.179296,51.514991,london,mastermind,51.514991,-0.179296
-0.179296,51.514991,london,privateschools,51.514991,-0.179296
-0.179296,51.514991,london,secretparty,51.514991,-0.179296
-0.179296,51.514991,london,alist,51.514991,-0.179296
-0.179296,51.514991,london,nsp,51.514991,-0.179296
-0.133882,51.514987,london,ballin,51.514987,-0.133882
-0.108574,51.514987,london,openenergi,51.514987,-0.108574
-0.155429,51.514986,london,21gloucesterplace,51.514986,-0.155429
-0.155429,51.514986,london,5seymourstreet,51.514986,-0.155429
-0.155429,51.514986,london,7seymourstreet,51.514986,-0.155429
-0.155429,51.514986,london,21gp,51.514986,-0.155429
-0.155429,51.514986,london,12aubs,51.514986,-0.155429
-0.155429,51.514986,london,portmanmarylebone,51.514986,-0.155429
-0.080224,51.514985,london,sip,51.514985,-0.080224
-0.080224,51.514985,london,securisinvestments,51.514985,-0.080224
-0.080224,51.514985,london,securis,51.514985,-0.080224
-0.098831,51.514982,london,aim,51.514982,-0.098831
-0.098831,51.514982,london,clearinghouse,51.514982,-0.098831
-0.098831,51.514982,london,turquoise,51.514982,-0.098831
-0.098831,51.514982,london,stockexchange,51.514982,-0.098831
-0.098831,51.514982,london,ipo,51.514982,-0.098831
-0.098831,51.514982,london,lseg,51.514982,-0.098831
-0.098831,51.514982,london,londonstockexchange,51.514982,-0.098831
-0.098831,51.514982,london,ftse,51.514982,-0.098831
-0.181429,51.514979,london,nashpr,51.514979,-0.181429
-0.103674,51.51497,london,taxsol,51.51497,-0.103674
-0.103674,51.51497,london,kelway,51.51497,-0.103674
-0.024621,51.514961,london,jmh,51.514961,-0.024621
-0.111875,51.514959,london,findasolicitor,51.514959,-0.111875
-0.117857,51.514956,london,bcl,51.514956,-0.117857
-0.124573,51.514956,london,thehospitalclub,51.514956,-0.124573
-0.139058,51.514935,london,thephotographersgallery,51.514935,-0.139058
-0.122181654,51.51493454,london,nicksalmon,51.51493454,-0.122181654
-0.122181654,51.51493454,london,playful,51.51493454,-0.122181654
-0.122181654,51.51493454,london,playfulproductions,51.51493454,-0.122181654
-0.122181654,51.51493454,london,playfultheatre,51.51493454,-0.122181654
-0.122181654,51.51493454,london,niajanis,51.51493454,-0.122181654
-0.122181654,51.51493454,london,playfulentertainment,51.51493454,-0.122181654
-0.122181654,51.51493454,london,playfuluk,51.51493454,-0.122181654
-0.122181654,51.51493454,london,matthewbyamshaw,51.51493454,-0.122181654
-0.322038,51.514934,london,babelfix,51.514934,-0.322038
-0.123666,51.514932,london,bettersweet,51.514932,-0.123666
-0.123666,51.514932,london,goby,51.514932,-0.123666
-0.123666,51.514932,london,unforbidden,51.514932,-0.123666
-0.123666,51.514932,london,byronic,51.514932,-0.123666
-0.123666,51.514932,london,domini,51.514932,-0.123666
-0.123666,51.514932,london,milousolutions,51.514932,-0.123666
-0.123666,51.514932,london,eleanorofori,51.514932,-0.123666
-0.123666,51.514932,london,le-europe,51.514932,-0.123666
-0.123666,51.514932,london,thebrickandsterling,51.514932,-0.123666
-0.123666,51.514932,london,icv,51.514932,-0.123666
-0.123666,51.514932,london,redwebsitedesign,51.514932,-0.123666
-0.123666,51.514932,london,conveyancingsolicitor,51.514932,-0.123666
-0.123666,51.514932,london,conveyancingquote,51.514932,-0.123666
-0.123666,51.514932,london,optima,51.514932,-0.123666
-0.123666,51.514932,london,oflifeandlust,51.514932,-0.123666
-0.123666,51.514932,london,cogworks,51.514932,-0.123666
-0.123666,51.514932,london,ebt-consultancy,51.514932,-0.123666
-0.123666,51.514932,london,everypropertyeverywhere,51.514932,-0.123666
-0.123666,51.514932,london,33propertyservices,51.514932,-0.123666
-0.123666,51.514932,london,goplatinum,51.514932,-0.123666
