X,Y,tld,domain,lat,lon
13.369174,52.589388,berlin,dg-fotografie,52.589388,13.369174
13.43121,52.589057,berlin,businesshotel,52.589057,13.43121
13.3972517,52.5890556,berlin,lovelybird,52.5890556,13.3972517
13.4036625,52.5890423,berlin,hartwich,52.5890423,13.4036625
13.414098,52.588999,berlin,ebike-store,52.588999,13.414098
13.3639669,52.5889722,berlin,schulcoaching,52.5889722,13.3639669
13.3639669,52.5889722,berlin,waslos,52.5889722,13.3639669
13.365756,52.588936,berlin,milchmann,52.588936,13.365756
13.365756,52.588936,berlin,xn--brenwurst-v2a,52.588936,13.365756
13.365756,52.588936,berlin,cyrill,52.588936,13.365756
13.364323,52.588879,berlin,ecoaching,52.588879,13.364323
13.364323,52.588879,berlin,schulentwicklung,52.588879,13.364323
13.364323,52.588879,berlin,neuewege,52.588879,13.364323
13.364323,52.588879,berlin,virtualteams,52.588879,13.364323
13.364323,52.588879,berlin,proschule,52.588879,13.364323
13.364323,52.588879,berlin,careerdesign,52.588879,13.364323
13.364323,52.588879,berlin,karriereplanung,52.588879,13.364323
13.364323,52.588879,berlin,familiehildebrandt,52.588879,13.364323
13.364323,52.588879,berlin,kerstinhildebrandt,52.588879,13.364323
13.28590431,52.588861,berlin,slothmedia,52.588861,13.28590431
13.393471,52.588844,berlin,etw,52.588844,13.393471
13.393471,52.588844,berlin,argos-immobilien,52.588844,13.393471
13.358182,52.588746,berlin,mediatech,52.588746,13.358182
13.358182,52.588746,berlin,tine,52.588746,13.358182
13.424905,52.588706,berlin,thorstenschmidt,52.588706,13.424905
13.400038,52.588609,berlin,finanz-und-lohnbuchhaltung,52.588609,13.400038
13.400038,52.588609,berlin,haarstation-mitte,52.588609,13.400038
13.400038,52.588609,berlin,buchhaltung-pankow,52.588609,13.400038
13.400038,52.588609,berlin,haarstation,52.588609,13.400038
13.403078,52.588439,berlin,brosch,52.588439,13.403078
13.427958,52.588418,berlin,bach,52.588418,13.427958
13.401297,52.588366,berlin,miet-container,52.588366,13.401297
13.401297,52.588366,berlin,container-vermietung,52.588366,13.401297
13.401297,52.588366,berlin,stapler-vermietung,52.588366,13.401297
13.430948,52.588339,berlin,for-hire,52.588339,13.430948
13.430948,52.588339,berlin,motorradtechnik,52.588339,13.430948
13.430948,52.588339,berlin,autotechnik,52.588339,13.430948
13.430948,52.588339,berlin,dildo24,52.588339,13.430948
13.430948,52.588339,berlin,tickets-online,52.588339,13.430948
13.430948,52.588339,berlin,for-rent,52.588339,13.430948
13.36693,52.588317,berlin,martin-apotheke,52.588317,13.36693
13.377371,52.588303,berlin,bott,52.588303,13.377371
13.405418,52.588279,berlin,wenske,52.588279,13.405418
13.331166,52.588232,berlin,familien-sport--und-kulturfest,52.588232,13.331166
13.331166,52.588232,berlin,familien-sport-und-kulturfest-2016,52.588232,13.331166
13.331166,52.588232,berlin,familiensportfest,52.588232,13.331166
13.331166,52.588232,berlin,familien-sport-und-kulturfest,52.588232,13.331166
13.406685,52.588231,berlin,lebepur,52.588231,13.406685
13.406685,52.588231,berlin,mymuesli,52.588231,13.406685
13.406685,52.588231,berlin,bionade,52.588231,13.406685
